,path,items,AGM
582,GZIP_y2016_s2000/CIK__1346022__serial__852365__date__2016-02-02.txt.gz,False,False
583,GZIP_y2016_s2000/CIK__1346830__serial__871169__date__2016-06-16.txt.gz,False,False
584,GZIP_y2016_s2000/CIK__1347022__serial__871178__date__2016-05-03.txt.gz,False,False
585,GZIP_y2016_s2000/CIK__1347022__serial__907458__date__2016-10-28.txt.gz,False,False
586,GZIP_y2016_s2000/CIK__1347078__serial__852382__date__2016-01-26.txt.gz,False,False
587,GZIP_y2016_s2000/CIK__1347078__serial__852383__date__2016-03-24.txt.gz,False,False
588,GZIP_y2016_s2000/CIK__1347652__serial__871208__date__2016-04-06.txt.gz,False,False
589,GZIP_y2016_s2000/CIK__1348259__serial__907490__date__2016-11-03.txt.gz,False,False
590,GZIP_y2016_s2000/CIK__1348334__serial__890509__date__2016-07-07.txt.gz,False,False
591,GZIP_y2016_s2000/CIK__1349437__serial__871260__date__2016-06-02.txt.gz,False,False
592,GZIP_y2016_s2000/CIK__1352081__serial__852488__date__2016-02-10.txt.gz,False,False
593,GZIP_y2016_s2000/CIK__1354327__serial__852512__date__2016-02-25.txt.gz,False,False
594,GZIP_y2016_s2000/CIK__1354327__serial__890605__date__2016-07-12.txt.gz,False,False
595,GZIP_y2016_s2000/CIK__1355250__serial__890628__date__2016-09-15.txt.gz,False,False
596,GZIP_y2016_s2000/CIK__1355754__serial__852531__date__2016-02-01.txt.gz,False,False
597,GZIP_y2016_s2000/CIK__1356104__serial__852552__date__2016-02-23.txt.gz,False,False
598,GZIP_y2016_s2000/CIK__1357615__serial__907636__date__2016-12-13.txt.gz,False,False
599,GZIP_y2016_s2000/CIK__1358356__serial__852587__date__2016-01-27.txt.gz,False,False
600,GZIP_y2016_s2000/CIK__1358356__serial__871442__date__2016-06-22.txt.gz,True,True
601,GZIP_y2016_s2000/CIK__1358831__serial__871458__date__2016-05-13.txt.gz,False,False
602,GZIP_y2016_s2000/CIK__1360214__serial__890709__date__2016-09-14.txt.gz,False,False
603,GZIP_y2016_s2000/CIK__1360442__serial__852607__date__2016-01-07.txt.gz,True,False
604,GZIP_y2016_s2000/CIK__1360901__serial__907696__date__2016-10-26.txt.gz,False,False
605,GZIP_y2016_s2000/CIK__1360901__serial__907697__date__2016-11-18.txt.gz,False,False
606,GZIP_y2016_s2000/CIK__1361248__serial__890739__date__2016-09-01.txt.gz,False,False
607,GZIP_y2016_s2000/CIK__1361658__serial__871516__date__2016-05-11.txt.gz,False,False
608,GZIP_y2016_s2000/CIK__1362004__serial__852650__date__2016-03-07.txt.gz,False,False
609,GZIP_y2016_s2000/CIK__1362004__serial__871526__date__2016-06-03.txt.gz,False,False
610,GZIP_y2016_s2000/CIK__1362004__serial__890753__date__2016-09-16.txt.gz,False,False
611,GZIP_y2016_s2000/CIK__1363829__serial__907747__date__2016-12-16.txt.gz,True,False
612,GZIP_y2016_s2000/CIK__1364099__serial__852686__date__2016-03-21.txt.gz,True,False
613,GZIP_y2016_s2000/CIK__1364250__serial__890786__date__2016-07-01.txt.gz,False,False
614,GZIP_y2016_s2000/CIK__1364962__serial__890799__date__2016-08-04.txt.gz,False,False
615,GZIP_y2016_s2000/CIK__1365216__serial__907774__date__2016-12-19.txt.gz,False,False
616,GZIP_y2016_s2000/CIK__1365216__serial__907775__date__2016-12-27.txt.gz,False,False
617,GZIP_y2016_s2000/CIK__1365916__serial__871627__date__2016-06-20.txt.gz,False,False
618,GZIP_y2016_s2000/CIK__1366246__serial__907797__date__2016-11-18.txt.gz,True,False
619,GZIP_y2016_s2000/CIK__1367859__serial__871670__date__2016-05-18.txt.gz,False,False
620,GZIP_y2016_s2000/CIK__1367920__serial__890860__date__2016-09-16.txt.gz,False,False
621,GZIP_y2016_s2000/CIK__1368148__serial__871677__date__2016-04-22.txt.gz,False,False
622,GZIP_y2016_s2000/CIK__1368514__serial__890877__date__2016-08-04.txt.gz,False,False
623,GZIP_y2016_s2000/CIK__1369628__serial__852801__date__2016-01-05.txt.gz,False,False
624,GZIP_y2016_s2000/CIK__1369868__serial__907876__date__2016-11-02.txt.gz,False,False
625,GZIP_y2016_s2000/CIK__1370755__serial__890904__date__2016-09-06.txt.gz,False,False
626,GZIP_y2016_s2000/CIK__1371217__serial__907897__date__2016-11-01.txt.gz,False,False
627,GZIP_y2016_s2000/CIK__1371217__serial__907902__date__2016-12-05.txt.gz,False,False
628,GZIP_y2016_s2000/CIK__1371446__serial__907913__date__2016-11-07.txt.gz,False,False
629,GZIP_y2016_s2000/CIK__1372183__serial__871770__date__2016-06-17.txt.gz,False,False
630,GZIP_y2016_s2000/CIK__1372514__serial__871777__date__2016-04-29.txt.gz,True,False
631,GZIP_y2016_s2000/CIK__1372807__serial__890936__date__2016-09-20.txt.gz,False,False
632,GZIP_y2016_s2000/CIK__1373525__serial__852876__date__2016-01-04.txt.gz,False,False
633,GZIP_y2016_s2000/CIK__1373561__serial__890941__date__2016-09-21.txt.gz,False,False
634,GZIP_y2016_s2000/CIK__1374328__serial__890954__date__2016-09-02.txt.gz,False,False
635,GZIP_y2016_s2000/CIK__1375151__serial__890964__date__2016-07-11.txt.gz,False,False
636,GZIP_y2016_s2000/CIK__1375557__serial__852924__date__2016-02-25.txt.gz,False,False
637,GZIP_y2016_s2000/CIK__1375576__serial__890974__date__2016-09-12.txt.gz,False,False
638,GZIP_y2016_s2000/CIK__1376231__serial__908002__date__2016-11-03.txt.gz,False,False
639,GZIP_y2016_s2000/CIK__1376755__serial__852949__date__2016-02-11.txt.gz,True,False
640,GZIP_y2016_s2000/CIK__1376804__serial__871868__date__2016-05-17.txt.gz,False,False
641,GZIP_y2016_s2000/CIK__1377630__serial__891002__date__2016-08-19.txt.gz,False,False
642,GZIP_y2016_s2000/CIK__1378624__serial__871907__date__2016-05-05.txt.gz,True,False
643,GZIP_y2016_s2000/CIK__1378706__serial__891029__date__2016-08-10.txt.gz,False,False
644,GZIP_y2016_s2000/CIK__1378946__serial__908054__date__2016-10-25.txt.gz,False,False
645,GZIP_y2016_s2000/CIK__1378992__serial__891041__date__2016-07-22.txt.gz,True,False
646,GZIP_y2016_s2000/CIK__1378992__serial__891047__date__2016-09-30.txt.gz,True,False
647,GZIP_y2016_s2000/CIK__1379785__serial__908086__date__2016-11-02.txt.gz,True,False
648,GZIP_y2016_s2000/CIK__1379895__serial__871940__date__2016-06-21.txt.gz,False,False
649,GZIP_y2016_s2000/CIK__1379895__serial__871941__date__2016-06-28.txt.gz,False,False
650,GZIP_y2016_s2000/CIK__1381197__serial__908110__date__2016-12-20.txt.gz,True,False
651,GZIP_y2016_s2000/CIK__1382230__serial__853040__date__2016-01-28.txt.gz,False,False
652,GZIP_y2016_s2000/CIK__1383088__serial__891090__date__2016-08-24.txt.gz,False,False
653,GZIP_y2016_s2000/CIK__1383151__serial__908137__date__2016-11-28.txt.gz,False,False
654,GZIP_y2016_s2000/CIK__1383650__serial__891132__date__2016-08-09.txt.gz,False,False
655,GZIP_y2016_s2000/CIK__1383650__serial__908156__date__2016-10-21.txt.gz,False,False
656,GZIP_y2016_s2000/CIK__1383875__serial__872040__date__2016-04-15.txt.gz,False,False
657,GZIP_y2016_s2000/CIK__1384101__serial__872046__date__2016-06-17.txt.gz,False,False
658,GZIP_y2016_s2000/CIK__1384101__serial__908172__date__2016-11-02.txt.gz,False,False
659,GZIP_y2016_s2000/CIK__1384905__serial__872055__date__2016-04-27.txt.gz,False,False
660,GZIP_y2016_s2000/CIK__1385228__serial__891154__date__2016-07-06.txt.gz,False,False
661,GZIP_y2016_s2000/CIK__1385544__serial__872082__date__2016-04-22.txt.gz,False,False
662,GZIP_y2016_s2000/CIK__1385544__serial__891173__date__2016-08-12.txt.gz,False,False
663,GZIP_y2016_s2000/CIK__1385818__serial__853157__date__2016-02-16.txt.gz,False,False
664,GZIP_y2016_s2000/CIK__1385818__serial__853159__date__2016-03-31.txt.gz,False,False
665,GZIP_y2016_s2000/CIK__1385849__serial__891185__date__2016-08-04.txt.gz,False,False
666,GZIP_y2016_s2000/CIK__1386570__serial__853183__date__2016-03-09.txt.gz,False,False
667,GZIP_y2016_s2000/CIK__1386926__serial__908229__date__2016-10-25.txt.gz,False,False
668,GZIP_y2016_s2000/CIK__1386936__serial__853190__date__2016-03-22.txt.gz,False,False
669,GZIP_y2016_s2000/CIK__1388133__serial__853205__date__2016-01-28.txt.gz,False,False
670,GZIP_y2016_s2000/CIK__1388180__serial__891222__date__2016-09-06.txt.gz,False,False
671,GZIP_y2016_s2000/CIK__1388195__serial__853210__date__2016-03-23.txt.gz,True,False
672,GZIP_y2016_s2000/CIK__1389034__serial__853220__date__2016-02-29.txt.gz,True,False
673,GZIP_y2016_s2000/CIK__1389072__serial__891246__date__2016-08-23.txt.gz,False,False
674,GZIP_y2016_s2000/CIK__1389122__serial__853238__date__2016-03-15.txt.gz,False,False
675,GZIP_y2016_s2000/CIK__1389122__serial__872170__date__2016-06-02.txt.gz,False,False
676,GZIP_y2016_s2000/CIK__1389545__serial__872187__date__2016-04-05.txt.gz,True,False
677,GZIP_y2016_s2000/CIK__1389772__serial__872191__date__2016-05-03.txt.gz,False,False
678,GZIP_y2016_s2000/CIK__1390162__serial__891268__date__2016-09-07.txt.gz,False,False
679,GZIP_y2016_s2000/CIK__1390312__serial__872199__date__2016-04-08.txt.gz,True,False
680,GZIP_y2016_s2000/CIK__1390478__serial__853275__date__2016-01-07.txt.gz,False,False
681,GZIP_y2016_s2000/CIK__1390478__serial__891276__date__2016-07-18.txt.gz,False,False
682,GZIP_y2016_s2000/CIK__1392380__serial__853307__date__2016-03-29.txt.gz,False,False
683,GZIP_y2016_s2000/CIK__1392380__serial__872229__date__2016-04-05.txt.gz,False,False
684,GZIP_y2016_s2000/CIK__1392902__serial__891321__date__2016-08-23.txt.gz,False,False
685,GZIP_y2016_s2000/CIK__1393612__serial__853321__date__2016-01-15.txt.gz,True,False
686,GZIP_y2016_s2000/CIK__1393612__serial__891337__date__2016-08-15.txt.gz,False,False
687,GZIP_y2016_s2000/CIK__1396440__serial__853393__date__2016-02-24.txt.gz,False,False
688,GZIP_y2016_s2000/CIK__1396440__serial__891395__date__2016-08-03.txt.gz,False,False
689,GZIP_y2016_s2000/CIK__1396536__serial__872331__date__2016-05-25.txt.gz,False,False
690,GZIP_y2016_s2000/CIK__1396878__serial__891413__date__2016-08-26.txt.gz,False,False
691,GZIP_y2016_s2000/CIK__1396878__serial__891416__date__2016-09-27.txt.gz,False,False
692,GZIP_y2016_s2000/CIK__1397016__serial__872344__date__2016-05-06.txt.gz,False,False
693,GZIP_y2016_s2000/CIK__1397016__serial__891418__date__2016-08-10.txt.gz,True,False
694,GZIP_y2016_s2000/CIK__1399352__serial__908450__date__2016-12-12.txt.gz,False,False
695,GZIP_y2016_s2000/CIK__1399520__serial__853457__date__2016-01-21.txt.gz,False,False
696,GZIP_y2016_s2000/CIK__1399520__serial__891455__date__2016-09-30.txt.gz,False,False
697,GZIP_y2016_s2000/CIK__1399935__serial__872411__date__2016-06-13.txt.gz,True,False
698,GZIP_y2016_s2000/CIK__1400810__serial__853481__date__2016-03-03.txt.gz,False,False
699,GZIP_y2016_s2000/CIK__1400891__serial__872427__date__2016-05-16.txt.gz,False,False
700,GZIP_y2016_s2000/CIK__1400891__serial__908482__date__2016-12-20.txt.gz,False,False
701,GZIP_y2016_s2000/CIK__1402436__serial__872463__date__2016-04-08.txt.gz,False,False
702,GZIP_y2016_s2000/CIK__1402479__serial__891512__date__2016-08-31.txt.gz,False,False
703,GZIP_y2016_s2000/CIK__1402737__serial__891515__date__2016-07-27.txt.gz,False,False
704,GZIP_y2016_s2000/CIK__1402829__serial__908516__date__2016-11-04.txt.gz,False,False
705,GZIP_y2016_s2000/CIK__1403161__serial__872485__date__2016-05-10.txt.gz,False,False
706,GZIP_y2016_s2000/CIK__1403256__serial__853536__date__2016-01-05.txt.gz,False,False
707,GZIP_y2016_s2000/CIK__1403256__serial__891532__date__2016-08-02.txt.gz,False,False
708,GZIP_y2016_s2000/CIK__1403256__serial__908532__date__2016-11-02.txt.gz,False,False
709,GZIP_y2016_s2000/CIK__1403568__serial__872505__date__2016-05-26.txt.gz,False,False
710,GZIP_y2016_s2000/CIK__1403570__serial__908546__date__2016-10-14.txt.gz,False,False
711,GZIP_y2016_s2000/CIK__1403708__serial__872519__date__2016-05-03.txt.gz,False,False
712,GZIP_y2016_s2000/CIK__1403708__serial__872521__date__2016-05-19.txt.gz,False,False
713,GZIP_y2016_s2000/CIK__1403853__serial__891564__date__2016-08-03.txt.gz,False,False
714,GZIP_y2016_s2000/CIK__1404079__serial__872542__date__2016-04-29.txt.gz,False,False
715,GZIP_y2016_s2000/CIK__1404296__serial__872550__date__2016-05-27.txt.gz,True,False
716,GZIP_y2016_s2000/CIK__1404644__serial__853581__date__2016-01-11.txt.gz,False,False
717,GZIP_y2016_s2000/CIK__1404655__serial__872560__date__2016-05-04.txt.gz,False,False
718,GZIP_y2016_s2000/CIK__1405073__serial__908587__date__2016-11-03.txt.gz,False,False
719,GZIP_y2016_s2000/CIK__1405495__serial__853606__date__2016-03-22.txt.gz,True,False
720,GZIP_y2016_s2000/CIK__1407190__serial__908618__date__2016-11-25.txt.gz,False,False
721,GZIP_y2016_s2000/CIK__1408100__serial__872641__date__2016-05-04.txt.gz,False,False
722,GZIP_y2016_s2000/CIK__1408100__serial__908636__date__2016-11-03.txt.gz,False,False
723,GZIP_y2016_s2000/CIK__1408278__serial__853681__date__2016-02-29.txt.gz,False,False
724,GZIP_y2016_s2000/CIK__1408534__serial__872670__date__2016-05-16.txt.gz,False,False
725,GZIP_y2016_s2000/CIK__1408710__serial__872674__date__2016-05-02.txt.gz,False,False
726,GZIP_y2016_s2000/CIK__1409014__serial__908663__date__2016-10-27.txt.gz,False,False
727,GZIP_y2016_s2000/CIK__1409446__serial__853705__date__2016-01-08.txt.gz,False,False
728,GZIP_y2016_s2000/CIK__1409446__serial__853713__date__2016-02-24.txt.gz,False,False
729,GZIP_y2016_s2000/CIK__1409446__serial__853717__date__2016-03-08.txt.gz,False,False
730,GZIP_y2016_s2000/CIK__1409446__serial__872687__date__2016-04-29.txt.gz,False,False
731,GZIP_y2016_s2000/CIK__1409493__serial__853721__date__2016-01-21.txt.gz,False,False
732,GZIP_y2016_s2000/CIK__1409493__serial__891680__date__2016-08-03.txt.gz,False,False
733,GZIP_y2016_s2000/CIK__1409775__serial__872703__date__2016-04-28.txt.gz,False,False
734,GZIP_y2016_s2000/CIK__1409970__serial__908686__date__2016-10-25.txt.gz,False,False
735,GZIP_y2016_s2000/CIK__1410098__serial__891693__date__2016-08-05.txt.gz,False,False
736,GZIP_y2016_s2000/CIK__1410172__serial__872731__date__2016-06-13.txt.gz,False,False
737,GZIP_y2016_s2000/CIK__1410636__serial__908706__date__2016-10-31.txt.gz,False,False
738,GZIP_y2016_s2000/CIK__1411207__serial__853779__date__2016-01-05.txt.gz,False,False
739,GZIP_y2016_s2000/CIK__1411207__serial__908726__date__2016-10-24.txt.gz,False,False
740,GZIP_y2016_s2000/CIK__1411342__serial__872772__date__2016-05-06.txt.gz,False,False
741,GZIP_y2016_s2000/CIK__1411342__serial__891724__date__2016-07-11.txt.gz,False,False
742,GZIP_y2016_s2000/CIK__1411494__serial__872781__date__2016-05-10.txt.gz,False,False
743,GZIP_y2016_s2000/CIK__1411879__serial__853823__date__2016-02-18.txt.gz,False,False
744,GZIP_y2016_s2000/CIK__1411879__serial__891753__date__2016-07-06.txt.gz,False,False
745,GZIP_y2016_s2000/CIK__1411879__serial__891757__date__2016-08-18.txt.gz,False,False
746,GZIP_y2016_s2000/CIK__1411906__serial__853827__date__2016-01-29.txt.gz,False,False
747,GZIP_y2016_s2000/CIK__1412232__serial__891765__date__2016-08-04.txt.gz,False,False
748,GZIP_y2016_s2000/CIK__1412347__serial__908779__date__2016-11-21.txt.gz,True,False
749,GZIP_y2016_s2000/CIK__1413507__serial__853859__date__2016-01-11.txt.gz,True,False
750,GZIP_y2016_s2000/CIK__1413507__serial__872847__date__2016-05-18.txt.gz,True,False
751,GZIP_y2016_s2000/CIK__1413837__serial__853866__date__2016-02-04.txt.gz,False,False
752,GZIP_y2016_s2000/CIK__1414043__serial__891786__date__2016-07-13.txt.gz,False,False
753,GZIP_y2016_s2000/CIK__1414475__serial__853871__date__2016-02-24.txt.gz,False,False
754,GZIP_y2016_s2000/CIK__1414628__serial__853875__date__2016-02-08.txt.gz,False,False
755,GZIP_y2016_s2000/CIK__1414628__serial__908806__date__2016-10-04.txt.gz,False,False
756,GZIP_y2016_s2000/CIK__1415301__serial__908816__date__2016-10-14.txt.gz,False,False
757,GZIP_y2016_s2000/CIK__1415336__serial__872878__date__2016-05-04.txt.gz,False,False
758,GZIP_y2016_s2000/CIK__1415624__serial__891814__date__2016-09-08.txt.gz,False,False
759,GZIP_y2016_s2000/CIK__1416792__serial__872901__date__2016-05-03.txt.gz,False,False
760,GZIP_y2016_s2000/CIK__1416876__serial__908839__date__2016-11-18.txt.gz,False,False
761,GZIP_y2016_s2000/CIK__1418121__serial__872935__date__2016-05-05.txt.gz,False,False
762,GZIP_y2016_s2000/CIK__1418133__serial__891854__date__2016-09-22.txt.gz,False,False
763,GZIP_y2016_s2000/CIK__1418133__serial__908861__date__2016-10-12.txt.gz,False,False
764,GZIP_y2016_s2000/CIK__1419242__serial__908874__date__2016-11-16.txt.gz,False,False
765,GZIP_y2016_s2000/CIK__1419582__serial__872963__date__2016-05-04.txt.gz,True,False
766,GZIP_y2016_s2000/CIK__1419600__serial__908889__date__2016-11-14.txt.gz,False,False
767,GZIP_y2016_s2000/CIK__1419793__serial__891877__date__2016-07-11.txt.gz,False,False
768,GZIP_y2016_s2000/CIK__1419852__serial__853993__date__2016-01-14.txt.gz,False,False
769,GZIP_y2016_s2000/CIK__1420031__serial__908899__date__2016-10-07.txt.gz,True,False
770,GZIP_y2016_s2000/CIK__1420031__serial__908902__date__2016-12-15.txt.gz,False,False
771,GZIP_y2016_s2000/CIK__1421182__serial__854027__date__2016-01-07.txt.gz,False,False
772,GZIP_y2016_s2000/CIK__1421601__serial__854045__date__2016-01-20.txt.gz,False,False
773,GZIP_y2016_s2000/CIK__1421907__serial__908936__date__2016-12-12.txt.gz,True,False
774,GZIP_y2016_s2000/CIK__1422143__serial__891928__date__2016-08-10.txt.gz,False,False
775,GZIP_y2016_s2000/CIK__1423221__serial__891937__date__2016-08-26.txt.gz,False,False
776,GZIP_y2016_s2000/CIK__1423902__serial__873069__date__2016-06-16.txt.gz,False,False
777,GZIP_y2016_s2000/CIK__1424454__serial__891955__date__2016-07-11.txt.gz,False,False
778,GZIP_y2016_s2000/CIK__1425565__serial__873121__date__2016-05-16.txt.gz,False,False
779,GZIP_y2016_s2000/CIK__1425565__serial__909008__date__2016-12-08.txt.gz,False,False
780,GZIP_y2016_s2000/CIK__1425808__serial__854142__date__2016-01-11.txt.gz,True,False
781,GZIP_y2016_s2000/CIK__1426011__serial__892014__date__2016-09-13.txt.gz,False,False
782,GZIP_y2016_s2000/CIK__1427925__serial__854165__date__2016-02-17.txt.gz,True,False
783,GZIP_y2016_s2000/CIK__1428205__serial__854188__date__2016-01-29.txt.gz,False,False
784,GZIP_y2016_s2000/CIK__1429260__serial__854209__date__2016-01-07.txt.gz,False,False
785,GZIP_y2016_s2000/CIK__1429592__serial__854215__date__2016-02-19.txt.gz,False,False
786,GZIP_y2016_s2000/CIK__1430259__serial__909076__date__2016-12-12.txt.gz,False,False
787,GZIP_y2016_s2000/CIK__1430306__serial__873192__date__2016-05-12.txt.gz,False,True
788,GZIP_y2016_s2000/CIK__1430306__serial__892067__date__2016-08-08.txt.gz,False,False
789,GZIP_y2016_s2000/CIK__1430523__serial__892073__date__2016-09-15.txt.gz,False,False
790,GZIP_y2016_s2000/CIK__1430602__serial__854230__date__2016-02-23.txt.gz,False,False
791,GZIP_y2016_s2000/CIK__1430602__serial__873206__date__2016-05-13.txt.gz,False,True
792,GZIP_y2016_s2000/CIK__1430602__serial__909091__date__2016-10-28.txt.gz,False,False
793,GZIP_y2016_s2000/CIK__1430723__serial__873210__date__2016-06-21.txt.gz,False,False
794,GZIP_y2016_s2000/CIK__1430960__serial__854236__date__2016-02-02.txt.gz,False,False
795,GZIP_y2016_s2000/CIK__1431372__serial__873212__date__2016-04-14.txt.gz,False,False
796,GZIP_y2016_s2000/CIK__1431959__serial__909114__date__2016-10-04.txt.gz,True,False
797,GZIP_y2016_s2000/CIK__1432150__serial__892095__date__2016-07-25.txt.gz,False,False
798,GZIP_y2016_s2000/CIK__1433270__serial__854274__date__2016-02-24.txt.gz,False,False
799,GZIP_y2016_s2000/CIK__1433270__serial__909129__date__2016-10-04.txt.gz,False,False
800,GZIP_y2016_s2000/CIK__1433607__serial__854280__date__2016-03-16.txt.gz,False,False
801,GZIP_y2016_s2000/CIK__1433660__serial__854287__date__2016-03-22.txt.gz,False,False
802,GZIP_y2016_s2000/CIK__1433660__serial__873253__date__2016-04-26.txt.gz,False,False
803,GZIP_y2016_s2000/CIK__1433660__serial__909146__date__2016-11-09.txt.gz,False,False
804,GZIP_y2016_s2000/CIK__1433994__serial__892123__date__2016-09-26.txt.gz,False,False
805,GZIP_y2016_s2000/CIK__1434316__serial__892126__date__2016-08-08.txt.gz,False,False
806,GZIP_y2016_s2000/CIK__1434524__serial__873269__date__2016-06-28.txt.gz,False,False
807,GZIP_y2016_s2000/CIK__1434620__serial__909165__date__2016-10-17.txt.gz,False,False
808,GZIP_y2016_s2000/CIK__1434868__serial__909188__date__2016-10-13.txt.gz,False,False
809,GZIP_y2016_s2000/CIK__1435049__serial__909195__date__2016-12-15.txt.gz,False,False
810,GZIP_y2016_s2000/CIK__1435508__serial__854331__date__2016-02-02.txt.gz,False,False
811,GZIP_y2016_s2000/CIK__1436161__serial__873326__date__2016-05-02.txt.gz,True,False
812,GZIP_y2016_s2000/CIK__1437106__serial__909219__date__2016-10-28.txt.gz,False,False
813,GZIP_y2016_s2000/CIK__1439222__serial__892237__date__2016-09-15.txt.gz,False,False
814,GZIP_y2016_s2000/CIK__1439288__serial__909271__date__2016-12-16.txt.gz,False,False
815,GZIP_y2016_s2000/CIK__1439404__serial__909275__date__2016-12-08.txt.gz,False,False
816,GZIP_y2016_s2000/CIK__1440517__serial__892261__date__2016-09-06.txt.gz,False,False
817,GZIP_y2016_s2000/CIK__1441693__serial__873442__date__2016-05-31.txt.gz,False,False
818,GZIP_y2016_s2000/CIK__1441849__serial__854452__date__2016-03-14.txt.gz,False,False
819,GZIP_y2016_s2000/CIK__1442626__serial__854469__date__2016-02-26.txt.gz,False,False
820,GZIP_y2016_s2000/CIK__1442853__serial__854478__date__2016-01-07.txt.gz,False,False
821,GZIP_y2016_s2000/CIK__1443799__serial__892297__date__2016-07-08.txt.gz,False,False
822,GZIP_y2016_s2000/CIK__1444598__serial__892323__date__2016-08-10.txt.gz,False,False
823,GZIP_y2016_s2000/CIK__1445918__serial__892350__date__2016-08-31.txt.gz,True,False
824,GZIP_y2016_s2000/CIK__1446159__serial__909367__date__2016-10-27.txt.gz,False,False
825,GZIP_y2016_s2000/CIK__1446371__serial__873537__date__2016-04-13.txt.gz,False,False
826,GZIP_y2016_s2000/CIK__1448431__serial__854566__date__2016-02-19.txt.gz,True,False
827,GZIP_y2016_s2000/CIK__1449278__serial__892395__date__2016-07-01.txt.gz,False,False
828,GZIP_y2016_s2000/CIK__1449349__serial__892399__date__2016-08-25.txt.gz,False,False
829,GZIP_y2016_s2000/CIK__1449488__serial__854577__date__2016-01-22.txt.gz,False,False
830,GZIP_y2016_s2000/CIK__1450390__serial__854587__date__2016-02-10.txt.gz,False,False
831,GZIP_y2016_s2000/CIK__1450722__serial__873623__date__2016-04-29.txt.gz,False,False
832,GZIP_y2016_s2000/CIK__1450922__serial__854594__date__2016-01-28.txt.gz,False,False
833,GZIP_y2016_s2000/CIK__1451505__serial__854598__date__2016-02-25.txt.gz,False,False
834,GZIP_y2016_s2000/CIK__1451505__serial__909444__date__2016-12-06.txt.gz,False,False
835,GZIP_y2016_s2000/CIK__1451512__serial__873642__date__2016-06-30.txt.gz,False,False
836,GZIP_y2016_s2000/CIK__1451512__serial__892434__date__2016-09-28.txt.gz,False,False
837,GZIP_y2016_s2000/CIK__1452936__serial__854625__date__2016-03-11.txt.gz,False,False
838,GZIP_y2016_s2000/CIK__1453593__serial__854634__date__2016-03-24.txt.gz,False,False
839,GZIP_y2016_s2000/CIK__1453687__serial__892465__date__2016-08-09.txt.gz,False,False
840,GZIP_y2016_s2000/CIK__1454124__serial__854645__date__2016-03-29.txt.gz,False,False
841,GZIP_y2016_s2000/CIK__1454510__serial__909518__date__2016-12-02.txt.gz,False,False
842,GZIP_y2016_s2000/CIK__1454742__serial__873694__date__2016-06-10.txt.gz,False,False
843,GZIP_y2016_s2000/CIK__1454742__serial__892477__date__2016-07-01.txt.gz,False,False
844,GZIP_y2016_s2000/CIK__1455819__serial__854652__date__2016-01-19.txt.gz,False,False
845,GZIP_y2016_s2000/CIK__1455926__serial__892485__date__2016-07-22.txt.gz,False,False
846,GZIP_y2016_s2000/CIK__1456772__serial__892498__date__2016-09-09.txt.gz,False,True
847,GZIP_y2016_s2000/CIK__1457737__serial__873727__date__2016-04-04.txt.gz,False,False
848,GZIP_y2016_s2000/CIK__1458581__serial__873736__date__2016-05-03.txt.gz,False,False
849,GZIP_y2016_s2000/CIK__1459417__serial__854684__date__2016-01-11.txt.gz,True,False
850,GZIP_y2016_s2000/CIK__1460329__serial__909567__date__2016-10-06.txt.gz,False,False
851,GZIP_y2016_s2000/CIK__1461640__serial__892519__date__2016-07-01.txt.gz,False,False
852,GZIP_y2016_s2000/CIK__1461755__serial__854701__date__2016-02-03.txt.gz,False,False
853,GZIP_y2016_s2000/CIK__1461993__serial__892525__date__2016-08-01.txt.gz,False,False
854,GZIP_y2016_s2000/CIK__1462633__serial__909600__date__2016-11-01.txt.gz,False,False
855,GZIP_y2016_s2000/CIK__1463172__serial__909603__date__2016-11-01.txt.gz,True,False
856,GZIP_y2016_s2000/CIK__1463258__serial__873801__date__2016-05-03.txt.gz,False,False
857,GZIP_y2016_s2000/CIK__1463972__serial__892561__date__2016-08-18.txt.gz,False,False
858,GZIP_y2016_s2000/CIK__1464766__serial__873822__date__2016-04-13.txt.gz,False,False
859,GZIP_y2016_s2000/CIK__1464766__serial__873823__date__2016-05-24.txt.gz,False,False
860,GZIP_y2016_s2000/CIK__1465872__serial__892586__date__2016-09-23.txt.gz,False,False
861,GZIP_y2016_s2000/CIK__1466258__serial__854763__date__2016-03-17.txt.gz,False,False
862,GZIP_y2016_s2000/CIK__1466593__serial__854771__date__2016-02-09.txt.gz,False,False
863,GZIP_y2016_s2000/CIK__1468328__serial__873897__date__2016-05-12.txt.gz,False,False
864,GZIP_y2016_s2000/CIK__1469038__serial__873905__date__2016-04-13.txt.gz,True,False
865,GZIP_y2016_s2000/CIK__1469317__serial__854821__date__2016-01-22.txt.gz,True,False
866,GZIP_y2016_s2000/CIK__14693_0__serial__854830__date__2016-01-28.txt.gz,False,False
867,GZIP_y2016_s2000/CIK__14693_0__serial__892657__date__2016-07-06.txt.gz,False,False
868,GZIP_y2016_s2000/CIK__1469443__serial__854836__date__2016-03-09.txt.gz,False,False
869,GZIP_y2016_s2000/CIK__1472343__serial__909742__date__2016-10-11.txt.gz,False,False
870,GZIP_y2016_s2000/CIK__1472494__serial__873973__date__2016-04-28.txt.gz,False,False
871,GZIP_y2016_s2000/CIK__1473597__serial__909764__date__2016-11-18.txt.gz,False,False
872,GZIP_y2016_s2000/CIK__1474098__serial__873997__date__2016-06-08.txt.gz,False,False
